CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"171","1",Manhattan,"017100","1017100",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017100","4107",6578.84264098000,2262383.01447999990,Manhattan,"36061017100","9694",1400000US36061017100,"Census Tract 171, New York County, New York","1276471400","281945457"
"172","1",Manhattan,"017200","1017200",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017200","4111",5797.26396924000,1912754.75564999995,Manhattan,"36061017200","5441",1400000US36061017200,"Census Tract 172, New York County, New York","124084700","23329323"
"173","1",Manhattan,"017300","1017300",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017300","4107",5735.89530142000,1921881.19268000009,Manhattan,"36061017300","8699",1400000US36061017300,"Census Tract 173, New York County, New York","1020859300","248420247"
"174.01","1",Manhattan,"017401","1017401",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017401","4111",4175.33030196000,1086203.70932999998,Manhattan,"36061017401","5449",1400000US36061017401,"Census Tract 174.01, New York County, New York","186220400","64674931"
"174.02","1",Manhattan,"017402","1017402",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017402","4111",3109.68354092000,547579.12672599999,Manhattan,"36061017402","2276",1400000US36061017402,"Census Tract 174.02, New York County, New York","105057400","30860843"
"175","1",Manhattan,"017500","1017500",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017500","4107",6483.80365379000,2318094.02316999994,Manhattan,"36061017500","11110",1400000US36061017500,"Census Tract 175, New York County, New York","1375405900","320018549"
"180","1",Manhattan,"018000","1018000",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061018000","4111",6055.91400604000,2287541.25700999983,Manhattan,"36061018000","7429",1400000US36061018000,"Census Tract 180, New York County, New York","208903000","65351936"
"181","1",Manhattan,"018100","1018100",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061018100","4107",5253.87795421000,1489902.89326999988,Manhattan,"36061018100","8941",1400000US36061018100,"Census Tract 181, New York County, New York","1033817900","285491252"
"184","1",Manhattan,"018400","1018400",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061018400","4111",5771.87402807000,1903568.41941999993,Manhattan,"36061018400","7820",1400000US36061018400,"Census Tract 184, New York County, New York","198594400","41354637"
"186","1",Manhattan,"018600","1018600",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061018600","4110",4621.74084376000,1311722.33119999990,Manhattan,"36061018600","5127",1400000US36061018600,"Census Tract 186, New York County, New York","109595400","26420182"
"187","1",Manhattan,"018700","1018700",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061018700","4107",6534.41136082000,2323892.25423000008,Manhattan,"36061018700","9383",1400000US36061018700,"Census Tract 187, New York County, New York","873241700","230767658"
"193","1",Manhattan,"019300","1019300",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061019300","4107",5716.00494440000,1892879.10541999992,Manhattan,"36061019300","8736",1400000US36061019300,"Census Tract 193, New York County, New York","486194300","95804107"
"194","1",Manhattan,"019400","1019400",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061019400","4111",5505.70131666000,1881162.57499000011,Manhattan,"36061019400","6978",1400000US36061019400,"Census Tract 194, New York County, New York","124162500","28142857"
"195","1",Manhattan,"019500","1019500",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061019500","4107",6579.74105738000,2338296.41374999983,Manhattan,"36061019500","7828",1400000US36061019500,"Census Tract 195, New York County, New York","624542500","119779511"
"196","1",Manhattan,"019600","1019600",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061019600","4111",5776.73946402000,1902453.22408000007,Manhattan,"36061019600","4031",1400000US36061019600,"Census Tract 196, New York County, New York","93213400","30298936"
"197.02","1",Manhattan,"019702","1019702",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061019702","4110",3204.62116985000,509562.33031100000,Manhattan,"36061019702","2601",1400000US36061019702,"Census Tract 197.02, New York County, New York","139518900","30906394"
"199","1",Manhattan,"019900","1019900",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061019900","4109",6655.70797590000,2406577.22288999986,Manhattan,"36061019900","9598",1400000US36061019900,"Census Tract 199, New York County, New York","529138900","141465655"
"205","1",Manhattan,"020500","1020500",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061020500","4109",7148.86462368000,2977095.90413000016,Manhattan,"36061020500","5023",1400000US36061020500,"Census Tract 205, New York County, New York","333562100","65283072"
"206","1",Manhattan,"020600","1020600",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061020600","4111",5176.87307702000,1602693.81960000005,Manhattan,"36061020600","3628",1400000US36061020600,"Census Tract 206, New York County, New York","107239600","27034155"
"207.01","1",Manhattan,"020701","1020701",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061020701","4109",2984.71727731000,508167.88820400002,Manhattan,"36061020701","3035",1400000US36061020701,"Census Tract 207.01, New York County, New York","114200100","20986463"
"208","1",Manhattan,"020800","1020800",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061020800","4110",5174.63965039000,1599291.60112000001,Manhattan,"36061020800","5255",1400000US36061020800,"Census Tract 208, New York County, New York","310742100","75014976"
"213.03","1",Manhattan,"021303","1021303",,Manhattanville-West Harlem,MN0902,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061021303","4109",7255.90349988000,1643103.36976999999,Manhattan,"36061021303","5583",1400000US36061021303,"Census Tract 213.03, New York County, New York","198273500","50695508"
"216","1",Manhattan,"021600","1021600",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061021600","4110",5689.08062719000,1864443.26600000006,Manhattan,"36061021600","8567",1400000US36061021600,"Census Tract 216, New York County, New York","342025000","56802993"
"217.03","1",Manhattan,"021703","1021703",,Manhattanville-West Harlem,MN0902,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061021703","4109",9422.07597661000,3384698.56827999977,Manhattan,"36061021703","545",1400000US36061021703,"Census Tract 217.03, New York County, New York",,
"218","1",Manhattan,"021800","1021800",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061021800","4110",5775.54814549000,1958684.88773000007,Manhattan,"36061021800","6530",1400000US36061021800,"Census Tract 218, New York County, New York","262678300","55799406"
"220","1",Manhattan,"022000","1022000",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061022000","4110",5691.51581119000,1882647.55466999998,Manhattan,"36061022000","6114",1400000US36061022000,"Census Tract 220, New York County, New York","376338300","88331159"
"222","1",Manhattan,"022200","1022200",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061022200","4110",5772.83230285000,1953119.68039000011,Manhattan,"36061022200","3293",1400000US36061022200,"Census Tract 222, New York County, New York","169585400","39374533"
"224","1",Manhattan,"022400","1022400",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061022400","4110",6182.38942395000,2099457.95410000021,Manhattan,"36061022400","7346",1400000US36061022400,"Census Tract 224, New York County, New York","168131300","33016888"
"225","1",Manhattan,"022500","1022500",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061022500","4109",7396.99274354000,2807019.54711000016,Manhattan,"36061022500","9895",1400000US36061022500,"Census Tract 225, New York County, New York","351470200","79356732"
"226","1",Manhattan,"022600","1022600",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061022600","4110",5681.12205901000,1642680.48658000003,Manhattan,"36061022600","4890",1400000US36061022600,"Census Tract 226, New York County, New York","186080700","50551226"
"228","1",Manhattan,"022800","1022800",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061022800","4110",5758.39249094000,1944083.44002000010,Manhattan,"36061022800","5961",1400000US36061022800,"Census Tract 228, New York County, New York","349077500","82797359"
"231","1",Manhattan,"023100","1023100",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061023100","4109",5606.71317811000,1962707.27007999993,Manhattan,"36061023100","6273",1400000US36061023100,"Census Tract 231, New York County, New York","227478600","49485998"
"234","1",Manhattan,"023400","1023400",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061023400","4110",5671.30970441000,1167006.66094999993,Manhattan,"36061023400","5112",1400000US36061023400,"Census Tract 234, New York County, New York","200202600","47444901"
"243.01","1",Manhattan,"024301","1024301",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061024301","4112",4737.70166378000,1129820.01224999991,Manhattan,"36061024301","3993",1400000US36061024301,"Census Tract 243.01, New York County, New York","125204000","24883337"
"247","1",Manhattan,"024700","1024700",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061024700","4112",6989.39507023000,2731880.45885000005,Manhattan,"36061024700","6521",1400000US36061024700,"Census Tract 247, New York County, New York","276517900","66276948"
"249","1",Manhattan,"024900","1024900",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061024900","4112",3927.82154387000,652856.29944199999,Manhattan,"36061024900","1084",1400000US36061024900,"Census Tract 249, New York County, New York","36364600","9076706"
"265","1",Manhattan,"026500","1026500",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061026500","4112",6222.52766971000,2081505.51832000003,Manhattan,"36061026500","6850",1400000US36061026500,"Census Tract 265, New York County, New York","310196000","40067166"
"267","1",Manhattan,"026700","1026700",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061026700","4112",3868.79308853000,519544.63423800003,Manhattan,"36061026700","2083",1400000US36061026700,"Census Tract 267, New York County, New York","52193300","20918262"
"269","1",Manhattan,"026900","1026900",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061026900","4112",6017.03663476000,1889655.54983999999,Manhattan,"36061026900","7848",1400000US36061026900,"Census Tract 269, New York County, New York","156567700","22921042"
"271","1",Manhattan,"027100","1027100",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061027100","4112",6484.39184840000,2075200.78465999989,Manhattan,"36061027100","7623",1400000US36061027100,"Census Tract 271, New York County, New York","253867900","44543008"
"293","1",Manhattan,"029300","1029300",,Inwood,MN1203,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061029300","4112",5489.62414985000,1690644.73182999995,Manhattan,"36061029300","8035",1400000US36061029300,"Census Tract 293, New York County, New York","203976300","47754045"
"295","1",Manhattan,"029500","1029500",,Inwood,MN1203,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061029500","4112",5236.02362632000,1459956.24948000000,Manhattan,"36061029500","7039",1400000US36061029500,"Census Tract 295, New York County, New York","306565100","43393265"
"309","1",Manhattan,"030900","1030900",,Kingsbridge-Marble Hill,BX0802,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36061030900","4112",7744.33426005000,3282243.18527999986,Manhattan,"36061030900","8594",1400000US36061030900,"Census Tract 309, New York County, New York","202365100","24041177"
"16","2",Bronx,"001600","2001600",,Soundview-Clason Point,BX0902,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005001600","4209",9671.30626716000,5221330.09714000020,Bronx,"36005001600","5795",1400000US36005001600,"Census Tract 16, Bronx County, New York","173809500","77037369"
"20.02","2",Bronx,"002002","2002002",,Soundview-Clason Point,BX0902,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005002002","4209",7147.29293473000,2205268.54956999980,Bronx,"36005002002","4584",1400000US36005002002,"Census Tract 20.02, Bronx County, New York","124632200","53060656"
"25","2",Bronx,"002500","2002500",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005002500","4221",5019.28198497000,1372151.25720999995,Bronx,"36005002500","5442",1400000US36005002500,"Census Tract 25, Bronx County, New York","64763200","13968961"
"39","2",Bronx,"003900","2003900",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005003900","4221",7427.77773285000,2326464.74674999993,Bronx,"36005003900","6345",1400000US36005003900,"Census Tract 39, Bronx County, New York","112851000","44956462"
"42","2",Bronx,"004200","2004200",,Soundview-Clason Point,BX0902,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005004200","4209",10388.26705590000,5209131.48694999982,Bronx,"36005004200","7201",1400000US36005004200,"Census Tract 42, Bronx County, New York","176332600","42727265"
"46","2",Bronx,"004600","2004600",,Soundview-Clason Point,BX0902,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005004600","4209",5344.87564346000,1435084.95727999997,Bronx,"36005004600","1976",1400000US36005004600,"Census Tract 46, Bronx County, New York","25677300","5250722"
"50.02","2",Bronx,"005002","2005002",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005005002","4209",4539.78999066000,1226231.42461999995,Bronx,"36005005002","6518",1400000US36005005002,"Census Tract 50.02, Bronx County, New York","90881400","23103431"
"54","2",Bronx,"005400","2005400",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005005400","4209",6397.43681597000,2133456.90750000020,Bronx,"36005005400","6804",1400000US36005005400,"Census Tract 54, Bronx County, New York","97879900","17906538"
"63.02","2",Bronx,"006302","2006302",,Yankee Stadium-Macombs Dam Park,BX0491,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005006302","4204",9673.85350768000,2808902.98498999979,Bronx,"36005006302","19",1400000US36005006302,"Census Tract 63.02, Bronx County, New York",,
"64","2",Bronx,"006400","2006400",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005006400","4209",5746.67746943000,1799541.05346999993,Bronx,"36005006400","4186",1400000US36005006400,"Census Tract 64, Bronx County, New York","68242500","15635475"
"72","2",Bronx,"007200","2007200",,Castle Hill-Unionport,BX0903,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005007200","4209",7438.84795617000,2283208.25186999980,Bronx,"36005007200","6291",1400000US36005007200,"Census Tract 72, Bronx County, New York","126741900","24529618"
